ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Summary,Citizenship,Birth_Country,Tax_Status,Gains,Losses,Dividends,Income_Status,Income,BC_US,Age_group,revenue,profit,working_age,age+gender,edu_group1,edu_group2,emp_group1,emp_group2,ms_group,cit_group,ho_group,race_group
TRAIN_03283,0.5444444444444445,1,2,2,1.0,7,0,4,0,1,4,2,39,2,0.0,0.0,0.0,1,1700.0,1,4,0.0,0.27952001143842253,1,9,1,3,2,2,2,1,1,1
TRAIN_03284,0.5333333333333333,1,4,2,1.0,19,10,3,0,5,4,1,18,5,0.0,0.0,0.0,1,0.0,0,4,0.0,0.27952001143842253,1,9,1,3,2,2,1,0,1,0
TRAIN_03285,0.8666666666666667,0,12,3,0.0,14,14,4,0,6,4,2,39,5,0.0,0.0,0.0,1,0.0,1,7,0.0,0.27952001143842253,0,14,0,2,0,3,0,1,1,1
TRAIN_03286,0.022222222222222223,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.27952001143842253,0,0,0,0,0,0,1,1,1,1
TRAIN_03287,0.3666666666666667,0,12,0,0.0,11,5,4,0,1,7,2,39,2,0.0,0.0,0.0,2,1050.0,1,3,0.0,0.27952001143842253,1,6,0,2,0,0,2,1,1,1
TRAIN_03288,0.6666666666666667,1,4,0,1.0,18,9,4,0,1,4,2,39,2,0.0,0.0,0.0,1,700.0,1,6,0.0,0.27952001143842253,1,13,1,3,0,0,2,1,1,1
TRAIN_03289,0.32222222222222224,0,12,2,1.0,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,625.0,1,2,0.0,0.27952001143842253,1,4,0,2,2,2,2,1,1,1
TRAIN_03290,0.3666666666666667,1,6,2,1.0,2,5,4,4,1,4,1,25,2,0.0,0.0,0.0,1,0.0,0,3,0.0,0.27952001143842253,1,7,0,1,2,2,2,0,0,1
TRAIN_03291,0.37777777777777777,0,5,0,1.0,5,8,1,0,1,7,2,39,2,0.0,0.0,0.3836760360532929,0,0.0,1,3,0.19032901764782945,0.41664825989626697,1,6,1,3,0,0,2,1,1,0
TRAIN_03292,0.12222222222222223,1,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.27952001143842253,0,3,0,0,0,0,1,1,1,1
TRAIN_03293,0.7444444444444445,0,4,0,0.0,14,14,0,0,1,7,0,23,3,0.0,0.0,0.0,1,0.0,0,6,0.0,0.27952001143842253,0,12,1,3,0,0,2,0,1,0
TRAIN_03294,0.3888888888888889,1,12,0,1.0,7,0,2,0,5,4,2,39,5,0.0,0.0,0.0,2,1100.0,1,3,0.0,0.27952001143842253,1,7,0,2,0,0,1,1,1,0
TRAIN_03295,0.43333333333333335,1,12,0,1.0,4,6,4,0,1,4,2,39,2,0.0,0.0,0.5802082149384092,1,0.0,1,3,0.28782214473538087,0.48689010698513846,1,7,0,2,0,0,2,1,1,1
TRAIN_03296,0.41111111111111115,1,4,2,0.6153846153846154,4,2,1,0,0,4,2,39,5,0.6675716858082188,0.0,0.0,1,550.0,1,3,0.35583974646516076,0.5358954279013961,1,7,1,3,2,2,0,1,1,0
TRAIN_03297,0.45555555555555555,0,12,0,1.0,19,10,1,0,5,4,2,39,5,0.0,0.0,0.0,1,500.0,1,4,0.0,0.27952001143842253,1,8,0,2,0,0,1,1,1,0
TRAIN_03298,0.0,0,3,0,0.0,14,14,2,0,5,6,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.27952001143842253,0,0,0,0,0,0,1,1,1,0
TRAIN_03299,0.5888888888888889,1,4,0,0.0,17,3,1,0,1,4,2,39,4,0.0,0.0,0.0,2,0.0,1,5,0.0,0.27952001143842253,1,11,1,3,0,0,2,1,1,0
TRAIN_03300,0.5777777777777778,1,7,2,1.0,2,5,4,4,1,4,1,25,2,0.0,0.0,0.0,1,0.0,0,5,0.0,0.27952001143842253,1,11,0,1,2,2,2,0,0,1
TRAIN_03301,0.3888888888888889,0,2,0,1.0,9,8,0,0,1,7,1,30,2,0.0,0.0,0.0,2,2000.0,0,3,0.0,0.27952001143842253,1,6,1,3,0,0,2,0,1,0
TRAIN_03302,0.2,1,11,0,0.15384615384615385,21,4,1,0,5,0,2,39,4,0.0,0.0,0.0,1,450.0,1,1,0.0,0.27952001143842253,0,3,0,1,0,0,1,1,1,0
TRAIN_03303,0.3111111111111111,1,12,0,1.0,23,13,1,1,1,4,1,12,2,0.0,0.0,0.0,1,0.0,0,2,0.0,0.27952001143842253,1,5,0,2,0,0,2,0,0,0
TRAIN_03304,0.4222222222222222,0,12,2,0.9038461538461539,19,4,4,0,1,7,2,39,2,0.0,0.0,0.0,2,550.0,1,3,0.0,0.27952001143842253,1,6,0,2,2,2,2,1,1,1
TRAIN_03305,0.5444444444444445,1,14,0,1.0,21,6,4,0,1,7,1,40,2,0.0,0.0,0.46827270871430116,2,0.0,0,4,0.23229463470713468,0.44688364719513474,1,9,1,3,0,0,2,0,1,1
TRAIN_03306,0.18888888888888888,0,9,0,1.0,6,8,4,0,5,2,2,39,5,0.0,0.0,0.0,1,0.0,1,1,0.0,0.27952001143842253,0,2,0,1,0,0,1,1,1,1
TRAIN_03307,0.8222222222222223,1,11,3,0.0,14,14,4,0,5,4,2,39,5,0.0,0.0,0.0,1,0.0,1,7,0.0,0.27952001143842253,0,15,0,1,0,3,1,1,1,1
TRAIN_03308,0.22222222222222224,0,4,0,0.0,14,14,4,0,5,0,2,39,4,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,0,1,1,1,1
TRAIN_03309,0.23333333333333334,1,12,2,1.0,19,11,4,0,5,0,2,39,5,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,5,0,2,2,2,1,1,1,1
TRAIN_03310,0.23333333333333334,1,4,0,1.0,19,10,4,0,5,6,2,39,5,0.0,0.0,0.532655954925109,1,0.0,1,2,0.2642330380808061,0.4698946276924726,1,5,1,3,0,0,1,1,1,1
TRAIN_03311,0.2555555555555556,0,2,2,0.576923076923077,5,8,4,0,5,4,2,39,5,0.0,0.0,0.0,1,736.0,1,2,0.0,0.27952001143842253,1,4,1,3,2,2,1,1,1,1
TRAIN_03312,0.3,1,12,1,0.9038461538461539,5,2,4,0,0,4,2,39,5,0.0,0.0,0.0,1,1150.0,1,2,0.0,0.27952001143842253,1,5,0,2,1,1,0,1,1,1
TRAIN_03313,0.13333333333333333,1,3,0,0.0,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.27952001143842253,0,3,0,0,0,0,1,1,1,0
TRAIN_03314,0.5222222222222223,1,8,2,1.0,11,5,1,0,0,4,2,39,5,0.0,0.0,0.0,1,860.0,1,4,0.0,0.27952001143842253,1,9,0,1,2,2,0,1,1,0
TRAIN_03315,0.17777777777777778,0,11,3,0.0,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.27952001143842253,0,2,0,1,0,3,1,1,1,0
TRAIN_03316,0.3666666666666667,1,4,2,1.0,10,2,1,0,1,7,2,39,2,0.0,0.0,0.0,2,625.0,1,3,0.0,0.27952001143842253,1,7,1,3,2,2,2,1,1,0
TRAIN_03317,0.22222222222222224,0,4,2,0.38461538461538464,15,13,4,0,5,0,2,39,5,0.0,0.0,0.26442943789018064,1,0.0,1,2,0.1311747162228686,0.37402876948224306,1,4,1,3,2,2,1,1,1,1
TRAIN_03318,0.4,0,2,2,1.0,18,8,4,0,5,0,2,39,5,0.0,0.0,0.0,2,0.0,1,3,0.0,0.27952001143842253,1,6,1,3,2,2,1,1,1,1
TRAIN_03319,0.45555555555555555,1,14,2,1.0,2,8,4,0,1,7,2,39,2,0.0,0.0,0.44366202948731814,0,0.0,1,4,0.2200860890572654,0.4380876343649634,1,9,1,3,2,2,2,1,1,1
TRAIN_03320,0.2111111111111111,1,4,2,0.5,11,5,4,0,5,0,2,39,5,0.0,0.0,0.0,1,800.0,1,1,0.0,0.27952001143842253,0,3,1,3,2,2,1,1,1,1
TRAIN_03321,0.5222222222222223,1,12,2,1.0,9,2,4,0,1,4,2,39,2,0.0,0.0,0.0,2,1100.0,1,4,0.0,0.27952001143842253,1,9,0,2,2,2,2,1,1,1
TRAIN_03322,0.08888888888888889,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.27952001143842253,0,0,0,0,0,0,1,1,1,1
TRAIN_03323,0.43333333333333335,1,14,0,1.0,19,10,0,0,5,4,1,2,5,0.0,0.0,0.0,1,0.0,0,3,0.0,0.27952001143842253,1,7,1,3,0,0,1,0,1,0
TRAIN_03324,0.33333333333333337,0,4,3,0.34615384615384615,14,14,4,0,1,4,2,39,2,0.6983843425172301,0.0,0.0,1,0.0,1,3,0.3722640019935813,0.547728775336645,1,6,1,3,0,3,2,1,1,1
TRAIN_03325,0.5666666666666667,0,12,2,1.0,7,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,650.0,1,5,0.0,0.27952001143842253,1,10,0,2,2,2,2,1,1,1
TRAIN_03326,0.2,1,10,0,1.0,7,0,4,0,5,0,2,39,5,0.0,0.0,0.0,2,615.0,1,1,0.0,0.27952001143842253,0,3,0,1,0,0,1,1,1,1
TRAIN_03327,0.2,1,9,0,1.0,19,4,4,0,5,0,2,39,5,0.0,0.0,0.0,2,425.0,1,1,0.0,0.27952001143842253,0,3,0,1,0,0,1,1,1,1
TRAIN_03328,0.3111111111111111,0,2,2,0.13461538461538464,0,0,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,2,2,2,1,1,1
TRAIN_03329,0.9444444444444445,0,12,0,0.0,14,14,4,0,6,6,2,39,4,0.0,0.0,0.0,1,0.0,1,8,0.0,0.27952001143842253,0,16,0,2,0,0,0,1,1,1
TRAIN_03330,0.7222222222222222,1,4,2,1.0,18,2,1,0,0,4,2,39,5,0.0,0.0,0.0,1,1000.0,1,6,0.0,0.27952001143842253,0,13,1,3,2,2,0,1,1,0
TRAIN_03331,0.2777777777777778,0,12,2,1.0,15,0,4,0,5,0,2,39,5,0.0,0.0,0.0,2,750.0,1,2,0.0,0.27952001143842253,1,4,0,2,2,2,1,1,1,1
TRAIN_03332,0.4666666666666667,0,12,2,0.9230769230769231,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,500.0,1,4,0.0,0.27952001143842253,1,8,0,2,2,2,2,1,1,1
TRAIN_03333,0.4,0,12,2,1.0,18,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1100.0,1,3,0.0,0.27952001143842253,1,6,0,2,2,2,2,1,1,1
TRAIN_03334,0.2555555555555556,0,4,3,0.9038461538461539,14,14,4,0,5,5,2,39,5,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,3,1,1,1,1
TRAIN_03335,0.7333333333333334,1,11,0,1.0,0,3,4,0,1,4,2,39,3,0.0,0.0,0.0,2,0.0,1,6,0.0,0.27952001143842253,0,13,0,1,0,0,2,1,1,1
TRAIN_03336,0.33333333333333337,1,9,2,0.826923076923077,10,5,4,0,0,4,2,39,5,0.0,0.0,0.0,1,900.0,1,3,0.0,0.27952001143842253,1,7,0,1,2,2,0,1,1,1
TRAIN_03337,0.2777777777777778,0,11,2,1.0,11,5,4,0,5,5,2,39,5,0.0,0.0,0.0,1,889.0,1,2,0.0,0.27952001143842253,1,4,0,1,2,2,1,1,1,1
TRAIN_03338,0.4444444444444445,0,4,2,1.0,18,0,4,0,5,4,2,39,5,0.0,0.0,0.0,1,707.0,1,4,0.0,0.27952001143842253,1,8,1,3,2,2,1,1,1,1
TRAIN_03339,0.2111111111111111,1,10,6,0.46153846153846156,19,10,1,0,5,0,1,40,5,0.0,0.0,0.0,1,0.0,0,1,0.0,0.27952001143842253,0,3,0,1,0,4,1,0,1,0
TRAIN_03340,0.4666666666666667,0,4,0,0.0,14,14,1,0,0,4,2,39,4,0.0,0.0,0.0,1,0.0,1,4,0.0,0.27952001143842253,1,8,1,3,0,0,0,1,1,0
TRAIN_03341,0.6444444444444445,0,12,0,1.0,5,11,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1087.0,1,5,0.0,0.27952001143842253,1,10,0,2,0,0,2,1,1,1
TRAIN_03342,0.9,0,11,3,0.0,14,14,4,0,6,4,2,39,4,0.0,0.0,0.0,2,0.0,1,8,0.0,0.27952001143842253,0,16,0,1,0,3,0,1,1,1
TRAIN_03343,0.3111111111111111,0,12,2,0.7692307692307693,12,11,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,0,2,2,2,2,1,1,1
TRAIN_03344,0.2111111111111111,1,12,6,0.46153846153846156,19,11,1,0,5,6,2,39,5,0.0,0.0,0.0,1,500.0,1,1,0.0,0.27952001143842253,0,3,0,2,0,4,1,1,1,0
TRAIN_03345,0.32222222222222224,0,11,0,0.0,14,14,1,0,5,4,2,39,4,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,0,1,0,0,1,1,1,0
TRAIN_03346,0.5111111111111112,0,1,2,1.0,9,12,4,0,0,5,2,39,5,0.0,0.0,0.0,1,1473.0,1,4,0.0,0.27952001143842253,1,8,1,3,2,2,0,1,1,1
TRAIN_03347,0.022222222222222223,1,3,0,0.0,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.27952001143842253,0,1,0,0,0,0,1,1,1,0
TRAIN_03348,0.26666666666666666,1,7,2,1.0,0,3,4,4,3,5,1,25,5,0.0,0.0,0.0,1,500.0,0,2,0.0,0.27952001143842253,1,5,0,1,2,2,2,0,0,1
TRAIN_03349,0.22222222222222224,0,0,0,0.21153846153846156,14,14,4,0,5,0,2,39,5,0.5549033931457099,0.0,0.0,2,0.0,1,2,0.29578348951479133,0.49262609658074286,1,4,1,3,0,0,1,1,1,1
TRAIN_03350,0.45555555555555555,0,12,2,1.0,7,0,0,1,1,7,0,40,2,0.0,0.0,0.0,2,2000.0,0,4,0.0,0.27952001143842253,1,8,0,2,2,2,2,0,0,0
TRAIN_03351,0.26666666666666666,1,2,2,0.6153846153846154,19,11,4,0,5,4,2,39,5,0.0,0.0,0.0,1,610.0,1,2,0.0,0.27952001143842253,1,5,1,3,2,2,1,1,1,1
TRAIN_03352,0.23333333333333334,1,2,0,1.0,23,4,4,0,5,5,2,39,5,0.0,0.0,0.0,1,470.0,1,2,0.0,0.27952001143842253,1,5,1,3,0,0,1,1,1,1
TRAIN_03353,0.5666666666666667,1,11,2,1.0,11,2,4,0,1,4,2,39,2,0.0,0.0,0.0,1,700.0,1,5,0.0,0.27952001143842253,1,11,0,1,2,2,2,1,1,1
TRAIN_03354,0.011111111111111112,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.27952001143842253,0,0,0,0,0,0,1,1,1,1
TRAIN_03355,0.6,1,4,2,1.0,21,6,4,0,1,4,2,39,2,0.0,0.0,0.9890073342100831,0,0.0,1,5,0.4906138947405029,0.6329975047092109,1,11,1,3,2,2,2,1,1,1
TRAIN_03356,0.13333333333333333,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.27952001143842253,0,2,0,0,0,0,1,1,1,1
TRAIN_03357,0.5444444444444445,0,2,0,1.0,2,6,4,0,5,0,2,39,5,0.0,0.0,0.0,1,0.0,1,4,0.0,0.27952001143842253,1,8,1,3,0,0,1,1,1,1
TRAIN_03358,0.45555555555555555,0,4,0,1.0,21,0,4,0,1,4,2,39,2,0.0,0.0,0.0,1,800.0,1,4,0.0,0.27952001143842253,1,8,1,3,0,0,2,1,1,1
TRAIN_03359,0.5222222222222223,0,11,2,0.5,2,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,4,0.0,0.27952001143842253,1,8,0,1,2,2,2,1,1,1
TRAIN_03360,0.05555555555555556,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,0,0.0,0.27952001143842253,0,0,0,0,0,0,1,1,1,1
TRAIN_03361,0.6,0,12,0,0.8846153846153847,19,11,4,0,6,4,2,39,5,0.0,0.0,0.8359862152531665,2,300.0,1,5,0.41470516833154836,0.5783067863743635,1,10,0,2,0,0,0,1,1,1
TRAIN_03362,0.5888888888888889,1,11,2,1.0,23,4,4,6,1,4,0,6,2,0.0,0.0,0.0,1,500.0,0,5,0.0,0.27952001143842253,1,11,0,1,2,2,2,0,0,1
TRAIN_03363,0.4777777777777778,1,12,0,1.0,21,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1100.0,1,4,0.0,0.27952001143842253,1,9,0,2,0,0,2,1,1,1
TRAIN_03364,0.12222222222222223,0,3,0,0.0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.27952001143842253,0,2,0,0,0,0,1,1,1,1
TRAIN_03365,0.2888888888888889,0,12,0,0.0,14,14,4,0,5,0,2,39,4,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,0,2,0,0,1,1,1,1
TRAIN_03366,0.5888888888888889,0,2,1,1.0,12,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,2000.0,1,5,0.0,0.27952001143842253,1,10,1,3,1,1,2,1,1,1
TRAIN_03367,0.26666666666666666,0,12,2,1.0,5,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,735.0,1,2,0.0,0.27952001143842253,1,4,0,2,2,2,2,1,1,1
TRAIN_03368,0.4444444444444445,0,4,0,1.0,12,12,4,0,1,0,2,39,2,0.0,0.9011458558472637,0.0,2,1250.0,1,4,0.0,0.02763171150430832,1,8,1,3,0,0,2,1,1,1
TRAIN_03369,0.2888888888888889,0,12,2,0.9230769230769231,9,0,4,0,5,5,2,39,5,0.0,0.0,0.0,1,700.0,1,2,0.0,0.27952001143842253,1,4,0,2,2,2,1,1,1,1
TRAIN_03370,0.5,0,12,0,1.0,3,6,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1150.0,1,4,0.0,0.27952001143842253,1,8,0,2,0,0,2,1,1,1
TRAIN_03371,0.3,0,12,0,0.8461538461538463,19,2,4,0,6,4,2,39,0,0.0,0.880075740710034,0.0,1,425.0,1,2,0.0,0.03352123032847565,1,4,0,2,0,0,0,1,1,1
TRAIN_03372,0.35555555555555557,1,2,2,1.0,7,6,4,0,1,4,2,39,2,0.0,0.0,0.5802082149384092,2,0.0,1,3,0.28782214473538087,0.48689010698513846,1,7,1,3,2,2,2,1,1,1
TRAIN_03373,0.5666666666666667,0,1,2,1.0,21,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,5,0.0,0.27952001143842253,1,10,1,3,2,2,2,1,1,1
TRAIN_03374,0.7111111111111111,0,12,1,1.0,2,6,4,0,1,7,2,39,3,0.0,0.0,0.0,2,450.0,1,6,0.0,0.27952001143842253,0,12,0,2,1,1,2,1,1,1
TRAIN_03375,0.6444444444444445,1,12,0,1.0,6,11,4,0,5,4,2,39,5,0.0,0.0,0.0,1,1200.0,1,5,0.0,0.27952001143842253,1,11,0,2,0,0,1,1,1,1
TRAIN_03376,0.4777777777777778,0,4,0,0.826923076923077,10,0,4,0,5,4,2,39,5,0.0,0.0,0.0,2,625.0,1,4,0.0,0.27952001143842253,1,8,1,3,0,0,1,1,1,1
TRAIN_03377,0.9333333333333333,1,16,3,0.0,14,14,4,0,1,4,2,39,1,0.0,0.0,0.7613168576321279,2,0.0,1,8,0.3776641645967393,0.5516194844271989,0,17,1,3,0,3,2,1,1,1
TRAIN_03378,0.2888888888888889,1,12,0,1.0,19,11,4,0,1,4,2,39,2,0.0,0.0,0.0,1,2000.0,1,2,0.0,0.27952001143842253,1,5,0,2,0,0,2,1,1,1
TRAIN_03379,0.35555555555555557,0,2,0,1.0,15,6,1,0,1,7,2,39,2,0.0,0.0,0.6240047032653386,1,800.0,1,3,0.3095481370215691,0.5025432496589802,1,6,1,3,0,0,2,1,1,0
TRAIN_03380,0.4666666666666667,0,12,2,1.0,4,0,1,0,0,4,2,39,5,0.0,0.0,0.0,1,800.0,1,4,0.0,0.27952001143842253,1,8,0,2,2,2,0,1,1,0
TRAIN_03381,0.4666666666666667,0,1,0,1.0,7,0,4,0,5,4,2,39,5,0.0,0.0,0.6223590084211643,1,712.0,1,4,0.30873176212815173,0.5019550678851089,1,8,1,3,0,0,1,1,1,1
TRAIN_03382,0.2,0,10,0,0.3269230769230769,19,11,4,0,5,0,2,39,4,0.0,0.0,0.0,2,435.0,1,1,0.0,0.27952001143842253,0,2,0,1,0,0,1,1,1,1
TRAIN_03383,0.24444444444444446,0,4,0,1.0,5,0,4,5,5,5,2,39,5,0.0,0.0,0.0,2,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,0,1,1,0,1
TRAIN_03384,0.2,0,12,2,0.0,20,11,4,0,5,0,2,39,4,0.0,0.0,0.0,1,500.0,1,1,0.0,0.27952001143842253,0,2,0,2,2,2,1,1,1,1
TRAIN_03385,0.4444444444444445,0,15,0,0.0,11,5,4,0,6,4,2,39,4,0.0,0.0,0.0,1,480.0,1,4,0.0,0.27952001143842253,1,8,0,1,0,0,0,1,1,1
TRAIN_03386,0.37777777777777777,1,12,0,1.0,18,9,4,0,5,4,2,39,5,0.0,0.0,0.0,1,772.0,1,3,0.0,0.27952001143842253,1,7,0,2,0,0,1,1,1,1
TRAIN_03387,0.45555555555555555,0,12,2,1.0,16,6,4,0,1,7,2,39,2,0.0,0.0,0.0,1,575.0,1,4,0.0,0.27952001143842253,1,8,0,2,2,2,2,1,1,1
TRAIN_03388,0.6,1,12,1,1.0,21,4,4,0,1,4,2,39,2,0.0,0.0,0.0,1,1375.0,1,5,0.0,0.27952001143842253,1,11,0,2,1,1,2,1,1,1
TRAIN_03389,0.33333333333333337,0,9,2,0.5384615384615385,5,11,4,0,1,7,2,39,2,0.0,0.0,0.0,1,460.0,1,3,0.0,0.27952001143842253,1,6,0,1,2,2,2,1,1,1
TRAIN_03390,0.6222222222222222,0,4,2,0.6153846153846154,19,0,4,0,0,4,2,39,5,0.0,0.0,0.8194279213661557,1,570.0,1,5,0.4064911452670454,0.5723887471308059,1,10,1,3,2,2,0,1,1,1
TRAIN_03391,0.48888888888888893,0,1,0,0.9230769230769231,12,11,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1000.0,1,4,0.0,0.27952001143842253,1,8,1,3,0,0,2,1,1,1
TRAIN_03392,0.3666666666666667,1,4,0,1.0,2,9,4,0,1,7,2,39,2,0.0,0.0,0.0,2,1243.0,1,3,0.0,0.27952001143842253,1,7,1,3,0,0,2,1,1,1
TRAIN_03393,0.3,1,12,2,1.0,19,11,4,0,5,0,2,39,5,0.0,0.0,0.0,1,650.0,1,2,0.0,0.27952001143842253,1,5,0,2,2,2,1,1,1,1
TRAIN_03394,0.4222222222222222,1,2,0,1.0,9,11,4,1,5,5,1,40,5,0.0,0.0,0.0,1,0.0,0,3,0.0,0.27952001143842253,1,7,1,3,0,0,1,0,0,1
TRAIN_03395,0.2777777777777778,0,0,0,0.9038461538461539,20,8,1,1,1,7,2,39,2,0.0,0.0,0.0,2,800.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,0,2,1,0,0
TRAIN_03396,0.18888888888888888,1,9,0,0.0,19,11,4,0,5,2,2,39,4,0.0,0.0,0.0,1,400.0,1,1,0.0,0.27952001143842253,0,3,0,1,0,0,1,1,1,1
TRAIN_03397,0.3111111111111111,0,7,3,0.0,14,14,4,4,5,4,1,25,4,0.0,0.0,0.0,1,0.0,0,2,0.0,0.27952001143842253,1,4,0,1,0,3,1,0,0,1
TRAIN_03398,0.5666666666666667,0,12,0,1.0,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,5,0.0,0.27952001143842253,1,10,0,2,0,0,2,1,1,1
TRAIN_03399,0.6333333333333333,0,15,2,1.0,9,4,1,0,5,4,2,39,5,0.0,0.0,0.0,1,839.0,1,5,0.0,0.27952001143842253,1,10,0,1,2,2,1,1,1,0
TRAIN_03400,0.17777777777777778,0,15,2,0.07692307692307693,19,10,4,0,5,2,2,39,4,0.0,0.0,0.0,1,475.0,1,1,0.0,0.27952001143842253,0,2,0,1,2,2,1,1,1,1
TRAIN_03401,0.3888888888888889,0,5,0,1.0,9,8,2,0,5,4,2,39,5,0.0,0.0,0.49496799764136373,0,0.0,1,3,0.2455372864233525,0.4564247127521603,1,6,1,3,0,0,1,1,1,0
TRAIN_03402,0.4444444444444445,0,4,2,0.5384615384615385,5,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1500.0,1,4,0.0,0.27952001143842253,1,8,1,3,2,2,2,1,1,1
TRAIN_03403,0.3111111111111111,0,4,2,1.0,7,0,4,7,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,2,2,2,1,0,1
TRAIN_03404,0.35555555555555557,0,4,0,1.0,10,0,4,0,1,4,2,39,2,0.7771739721807813,0.0,0.0,2,1400.0,1,3,0.414261711662197,0.5779872847183016,1,6,1,3,0,0,2,1,1,1
TRAIN_03405,0.23333333333333334,0,1,0,1.0,19,11,4,0,5,0,2,39,5,0.0,0.0,0.0,2,500.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,0,1,1,1,1
TRAIN_03406,0.4444444444444445,0,12,0,1.0,6,11,1,0,5,4,2,39,5,0.0,0.0,0.36696510840761726,1,800.0,1,4,0.18203927801357295,0.4106756683793994,1,8,0,2,0,0,1,1,1,0
TRAIN_03407,0.7333333333333334,1,4,0,1.0,15,12,4,0,1,4,2,39,1,0.0,0.0,0.0,1,400.0,1,6,0.0,0.27952001143842253,0,13,1,3,0,0,2,1,1,1
TRAIN_03408,0.4,0,12,2,1.0,19,0,4,5,0,4,2,39,0,0.0,0.0,0.0,1,545.0,1,3,0.0,0.27952001143842253,1,6,0,2,2,2,0,1,0,1
TRAIN_03409,0.2888888888888889,0,2,0,1.0,5,8,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,2,0.0,0.27952001143842253,1,4,1,3,0,0,2,1,1,1
TRAIN_03410,0.48888888888888893,0,12,2,0.7692307692307693,23,10,4,0,1,4,2,39,2,0.0,0.0,0.0,2,850.0,1,4,0.0,0.27952001143842253,1,8,0,2,2,2,2,1,1,1
TRAIN_03411,0.6777777777777778,1,12,0,0.0,14,14,4,0,6,4,2,39,5,0.0,0.0,0.0,1,0.0,1,6,0.0,0.27952001143842253,0,13,0,2,0,0,0,1,1,1
TRAIN_03412,0.23333333333333334,1,11,2,0.46153846153846156,13,2,4,5,5,0,2,39,5,0.0,0.0,0.0,1,650.0,1,2,0.0,0.27952001143842253,1,5,0,1,2,2,1,1,0,1
TRAIN_03413,0.5888888888888889,1,12,0,1.0,22,2,3,7,0,4,3,40,5,0.0,0.0,0.0,0,2300.0,0,5,0.0,0.27952001143842253,1,11,0,2,0,0,0,1,0,0
TRAIN_03414,0.5777777777777778,0,12,1,1.0,7,0,4,7,4,4,4,33,0,0.0,0.0,0.0,2,1250.0,0,5,0.0,0.27952001143842253,1,10,0,2,1,1,0,1,0,1
TRAIN_03415,0.6333333333333333,0,11,0,0.0,14,14,4,0,1,7,2,39,4,0.0,0.0,0.0,1,0.0,1,5,0.0,0.27952001143842253,1,10,0,1,0,0,2,1,1,1
TRAIN_03416,0.22222222222222224,0,12,4,0.5,0,3,4,4,5,6,2,39,5,0.0,0.0,0.0,1,0.0,1,2,0.0,0.27952001143842253,1,4,0,2,1,1,1,1,0,1
