ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Summary,Citizenship,Birth_Country,Tax_Status,Gains,Losses,Dividends,Income_Status,Income,BC_US,Age_group,revenue,profit,working_age,age+gender,edu_group1,edu_group2,emp_group1,emp_group2,ms_group,cit_group,ho_group,race_group
TRAIN_01960,-0.125,1,4,1,0.0,19,0,4,0,1,4,2,39,2,0.0,0.0,4.61512051684126,1,900.0,1,3,4.61512051684126,4.61512051684126,1,7,1,3,1,1,2,1,1,1
TRAIN_01961,0.20833333333333334,0,4,3,-1.1555555555555554,14,14,4,0,1,7,2,39,4,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,6,1,3,0,3,2,1,1,1
TRAIN_01962,1.4583333333333333,1,9,0,-1.1555555555555554,14,14,4,7,6,6,1,30,4,0.0,0.0,0.0,1,0.0,0,6,0.0,0.0,0,13,0,1,0,0,0,0,0,1
TRAIN_01963,0.041666666666666664,1,12,2,0.0,23,5,2,0,0,4,2,39,5,0.0,0.0,0.0,2,7700.0,1,3,0.0,0.0,1,7,0,2,2,2,0,1,1,0
TRAIN_01964,-0.08333333333333333,0,12,4,-0.13333333333333333,10,5,4,6,0,4,2,39,5,0.0,0.0,0.0,2,0.0,1,3,0.0,0.0,1,6,0,2,1,1,0,1,0,1
TRAIN_01965,-0.8333333333333334,1,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,1,1
TRAIN_01966,0.041666666666666664,0,4,2,0.0,12,11,4,0,0,4,2,39,0,0.0,0.0,0.0,0,0.0,1,3,0.0,0.0,1,6,1,3,2,2,0,1,1,1
TRAIN_01967,-1.4166666666666667,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,1,1
TRAIN_01968,1.75,0,2,0,-1.1555555555555554,14,14,4,0,6,4,2,39,5,0.0,0.0,9.90353755128617,1,0.0,1,7,9.90353755128617,9.90353755128617,0,14,1,3,0,0,0,1,1,1
TRAIN_01969,-1.375,0,3,0,-1.1555555555555554,14,14,4,5,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,0,1
TRAIN_01970,-0.16666666666666666,1,12,2,0.0,16,11,4,0,1,4,2,39,2,0.0,0.0,0.0,1,450.0,1,3,0.0,0.0,1,7,0,2,2,2,2,1,1,1
TRAIN_01971,0.9166666666666666,0,11,0,0.0,3,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1217.0,1,5,0.0,0.0,1,10,0,1,0,0,2,1,1,1
TRAIN_01972,0.0,0,6,2,-0.26666666666666666,10,5,4,0,1,7,0,32,2,0.0,0.0,0.0,2,935.0,0,3,0.0,0.0,1,6,0,1,2,2,2,0,1,1
TRAIN_01973,0.625,1,12,0,-0.8666666666666667,11,5,4,0,1,0,2,39,2,0.0,0.0,0.0,1,600.0,1,4,0.0,0.0,1,9,0,2,0,0,2,1,1,1
TRAIN_01974,0.041666666666666664,1,4,2,0.0,3,8,4,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,7,1,3,2,2,2,1,1,1
TRAIN_01975,1.625,0,12,0,-1.1555555555555554,14,14,4,0,6,0,2,39,4,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,14,0,2,0,0,0,1,1,1
TRAIN_01976,0.7916666666666666,1,15,0,0.0,22,13,1,0,1,4,2,39,2,0.0,0.0,0.0,2,1600.0,1,5,0.0,0.0,1,11,0,1,0,0,2,1,1,0
TRAIN_01977,0.041666666666666664,0,12,2,0.0,12,0,4,0,1,4,2,39,2,0.0,0.0,0.0,1,968.0,1,3,0.0,0.0,1,6,0,2,2,2,2,1,1,1
TRAIN_01978,-0.5833333333333334,0,4,2,-0.2,9,0,4,0,5,5,2,39,5,0.0,0.0,0.0,1,697.0,1,2,0.0,0.0,1,4,1,3,2,2,1,1,1,1
TRAIN_01979,0.0,1,12,2,-0.044444444444444446,5,3,4,0,1,7,2,39,2,0.0,0.0,0.0,1,900.0,1,3,0.0,0.0,1,7,0,2,2,2,2,1,1,1
TRAIN_01980,-0.25,0,2,0,-0.4444444444444444,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,4,1,3,0,0,2,1,1,1
TRAIN_01981,-0.20833333333333334,1,2,2,0.0,18,6,1,0,5,4,2,39,5,0.0,0.0,0.0,1,1000.0,1,2,0.0,0.0,1,5,1,3,2,2,1,1,1,0
TRAIN_01982,0.2916666666666667,0,12,0,-1.1555555555555554,5,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,600.0,1,4,0.0,0.0,1,8,0,2,0,0,2,1,1,1
TRAIN_01983,0.75,0,10,2,0.0,11,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,900.0,1,5,0.0,0.0,1,10,0,1,2,2,2,1,1,1
TRAIN_01984,-0.08333333333333333,0,4,2,0.0,12,0,4,0,5,4,2,39,5,0.0,0.0,0.0,1,740.0,1,3,0.0,0.0,1,6,1,3,2,2,1,1,1,1
TRAIN_01985,-0.4583333333333333,1,4,0,0.0,14,14,4,0,5,5,2,39,5,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,5,1,3,0,0,1,1,1,1
TRAIN_01986,0.4583333333333333,0,12,2,0.0,7,0,4,0,1,7,2,39,2,0.0,0.0,0.0,2,905.0,1,4,0.0,0.0,1,8,0,2,2,2,2,1,1,1
TRAIN_01987,1.2083333333333333,1,15,0,-1.1555555555555554,14,14,4,0,1,4,2,39,4,0.0,0.0,0.0,1,0.0,1,6,0.0,0.0,0,13,0,1,0,0,2,1,1,1
TRAIN_01988,-0.2916666666666667,1,12,0,0.0,2,2,4,0,5,0,2,39,5,0.0,0.0,0.0,1,600.0,1,2,0.0,0.0,1,5,0,2,0,0,1,1,1,1
TRAIN_01989,0.375,1,2,2,0.0,7,10,4,0,4,4,2,39,5,0.0,0.0,0.0,1,500.0,1,4,0.0,0.0,1,9,1,3,2,2,0,1,1,1
TRAIN_01990,-0.5833333333333334,1,9,5,-0.5333333333333333,4,2,4,0,5,6,2,39,5,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,5,0,1,1,1,1,1,1,1
TRAIN_01991,-0.4583333333333333,1,4,0,0.0,16,6,4,0,5,0,2,39,5,0.0,0.0,0.0,1,500.0,1,2,0.0,0.0,1,5,1,3,0,0,1,1,1,1
TRAIN_01992,0.375,1,12,0,0.0,3,4,1,0,1,4,2,39,2,0.0,0.0,0.0,1,1400.0,1,4,0.0,0.0,1,9,0,2,0,0,2,1,1,0
TRAIN_01993,-0.16666666666666666,0,4,0,0.0,20,0,1,0,1,7,2,39,2,0.0,0.0,0.0,1,953.0,1,3,0.0,0.0,1,6,1,3,0,0,2,1,1,0
TRAIN_01994,-0.5416666666666666,1,12,0,0.0,10,5,4,0,1,4,2,39,2,0.0,0.0,0.0,1,900.0,1,2,0.0,0.0,1,5,0,2,0,0,2,1,1,1
TRAIN_01995,0.5416666666666666,0,7,2,-0.4444444444444444,23,3,3,5,1,4,1,25,2,0.0,0.0,0.0,1,530.0,0,4,0.0,0.0,1,8,0,1,2,2,2,0,0,0
TRAIN_01996,0.8333333333333334,0,15,1,-0.6666666666666666,2,0,3,0,1,7,1,18,2,0.0,0.0,0.0,1,425.0,0,5,0.0,0.0,1,10,0,1,1,1,2,0,1,0
TRAIN_01997,0.4166666666666667,0,2,0,0.0,9,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1247.0,1,4,0.0,0.0,1,8,1,3,0,0,2,1,1,1
TRAIN_01998,-0.5416666666666666,0,12,0,0.0,19,11,4,0,5,0,2,39,5,0.0,0.0,0.0,1,213.0,1,2,0.0,0.0,1,4,0,2,0,0,1,1,1,1
TRAIN_01999,-1.4166666666666667,1,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,1,0,0,0,0,1,1,1,1
TRAIN_02000,-1.0833333333333333,0,3,0,-1.1555555555555554,14,14,4,6,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,0,1
TRAIN_02001,-0.6666666666666666,1,9,0,-0.26666666666666666,4,2,4,0,5,0,2,39,5,0.0,0.0,0.0,1,600.0,1,1,0.0,0.0,0,3,0,1,0,0,1,1,1,1
TRAIN_02002,1.8333333333333333,0,11,3,-1.0888888888888888,14,14,4,0,6,4,2,39,4,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,14,0,1,0,3,0,1,1,1
TRAIN_02003,0.0,0,4,2,0.0,12,0,4,0,0,4,2,39,0,0.0,0.0,6.2166061010848646,1,1017.0,1,3,6.2166061010848646,6.2166061010848646,1,6,1,3,2,2,0,1,1,1
TRAIN_02004,-0.5,0,12,0,-1.1555555555555554,14,14,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,0,2,0,0,2,1,1,1
TRAIN_02005,0.25,0,4,0,0.0,12,12,4,0,0,4,2,39,0,0.0,5.365976015021851,0.0,1,916.0,1,4,0.0,-5.365976015021851,1,8,1,3,0,0,0,1,1,1
TRAIN_02006,0.4583333333333333,1,2,0,0.0,23,2,4,0,1,4,2,39,2,8.04044688130311,0.0,4.61512051684126,0,1600.0,1,4,12.65556739814437,12.65556739814437,1,9,1,3,0,0,2,1,1,1
TRAIN_02007,-0.4583333333333333,0,4,3,-1.0666666666666667,14,14,4,0,5,0,2,39,4,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,4,1,3,0,3,1,1,1,1
TRAIN_02008,0.5,1,5,0,0.0,15,8,4,0,5,4,2,39,5,0.0,0.0,0.0,0,9999.0,1,4,0.0,0.0,1,9,1,3,0,0,1,1,1,1
TRAIN_02009,0.5833333333333334,1,8,2,0.0,5,11,4,1,0,4,1,6,0,11.512925464970229,0.0,0.0,0,1025.0,0,4,11.512925464970229,11.512925464970229,1,9,0,1,2,2,0,0,0,1
TRAIN_02010,-0.375,0,2,2,0.0,9,8,4,1,5,0,2,39,5,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,1,3,2,2,1,1,0,1
TRAIN_02011,0.20833333333333334,1,9,2,0.0,10,5,4,0,1,6,2,39,2,0.0,0.0,0.0,1,1005.0,1,3,0.0,0.0,1,7,0,1,2,2,2,1,1,1
TRAIN_02012,-0.041666666666666664,0,12,0,0.0,11,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,800.0,1,3,0.0,0.0,1,6,0,2,0,0,2,1,1,1
TRAIN_02013,-0.625,0,12,2,-0.26666666666666666,21,9,1,0,5,0,2,39,4,0.0,0.0,0.0,2,425.0,1,1,0.0,0.0,0,2,0,2,2,2,1,1,1,0
TRAIN_02014,-0.08333333333333333,1,12,2,0.0,11,5,4,0,1,4,2,39,2,0.0,0.0,0.0,1,865.0,1,3,0.0,0.0,1,7,0,2,2,2,2,1,1,1
TRAIN_02015,-1.25,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,1,1
TRAIN_02016,0.16666666666666666,1,12,0,0.0,19,2,4,0,1,4,2,39,2,0.0,0.0,8.160803920954665,2,0.0,1,3,8.160803920954665,8.160803920954665,1,7,0,2,0,0,2,1,1,1
TRAIN_02017,-1.125,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,1,1
TRAIN_02018,0.4166666666666667,1,2,2,0.0,3,6,4,0,5,4,2,39,5,0.0,0.0,0.0,1,800.0,1,4,0.0,0.0,1,9,1,3,2,2,1,1,1,1
TRAIN_02019,-0.16666666666666666,1,11,5,-0.5333333333333333,4,2,4,0,1,6,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,7,0,1,1,1,2,1,1,1
TRAIN_02020,0.5833333333333334,1,2,2,-0.17777777777777778,5,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,1,9,1,3,2,2,2,1,1,1
TRAIN_02021,0.125,0,2,0,0.0,18,6,4,0,1,7,2,39,2,0.0,0.0,6.621405651764134,1,2020.0,1,3,6.621405651764134,6.621405651764134,1,6,1,3,0,0,2,1,1,1
TRAIN_02022,-0.6666666666666666,1,4,1,-0.8888888888888888,9,11,4,0,5,0,2,39,4,0.0,0.0,0.0,2,450.0,1,1,0.0,0.0,0,3,1,3,1,1,1,1,1,1
TRAIN_02023,0.0,1,9,2,-0.022222222222222223,10,2,4,0,1,4,2,39,2,0.0,0.0,0.0,1,978.0,1,3,0.0,0.0,1,7,0,1,2,2,2,1,1,1
TRAIN_02024,-0.9166666666666666,1,3,0,-1.1555555555555554,14,14,4,6,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,0,1
TRAIN_02025,1.7916666666666667,0,12,3,-1.1555555555555554,14,14,4,0,1,7,2,39,1,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,14,0,2,0,3,2,1,1,1
TRAIN_02026,-0.125,0,2,1,0.0,0,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1000.0,1,3,0.0,0.0,1,6,1,3,1,1,2,1,1,1
TRAIN_02027,0.5416666666666666,0,12,2,0.0,7,0,4,0,0,4,2,39,5,0.0,0.0,0.0,2,550.0,1,4,0.0,0.0,1,8,0,2,2,2,0,1,1,1
TRAIN_02028,0.3333333333333333,1,2,0,0.0,19,8,4,0,1,4,2,39,2,8.895492631451633,0.0,7.346655163176539,2,2350.0,1,4,16.242147794628174,16.242147794628174,1,9,1,3,0,0,2,1,1,1
TRAIN_02029,-0.5,1,4,5,0.0,6,11,4,0,5,5,2,39,5,0.0,0.0,0.0,1,550.0,1,2,0.0,0.0,1,5,1,3,1,1,1,1,1,1
TRAIN_02030,0.08333333333333333,1,2,2,0.0,23,10,4,0,5,4,2,39,5,0.0,7.25063551189868,0.0,2,0.0,1,3,0.0,-7.25063551189868,1,7,1,3,2,2,1,1,1,1
TRAIN_02031,-1.0,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,0,0,0,1,1,1,1
TRAIN_02032,-0.5,0,4,0,0.0,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,350.0,1,2,0.0,0.0,1,4,1,3,0,0,2,1,1,1
TRAIN_02033,-0.125,0,11,0,-0.9777777777777777,5,0,4,9,5,4,2,39,0,0.0,0.0,0.0,1,875.0,1,3,0.0,0.0,1,6,0,1,0,0,1,1,0,1
TRAIN_02034,-0.08333333333333333,1,4,5,0.0,23,10,4,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,7,1,3,1,1,2,1,1,1
TRAIN_02035,1.125,1,15,3,-1.1555555555555554,14,14,4,8,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,6,0.0,0.0,0,13,0,1,0,3,2,1,0,1
TRAIN_02036,1.25,0,2,0,0.0,19,10,4,0,1,7,2,39,3,0.0,0.0,6.90875477931522,1,0.0,1,6,6.90875477931522,6.90875477931522,0,12,1,3,0,0,2,1,1,1
TRAIN_02037,-0.7916666666666666,1,8,0,-1.0888888888888888,7,11,4,0,5,2,2,39,4,0.0,0.0,0.0,2,550.0,1,1,0.0,0.0,0,3,0,1,0,0,1,1,1,1
TRAIN_02038,0.08333333333333333,1,14,0,-0.5333333333333333,7,8,0,0,1,7,1,16,2,0.0,0.0,0.0,2,2375.0,0,3,0.0,0.0,1,7,1,3,0,0,2,0,1,0
TRAIN_02039,0.2916666666666667,0,15,2,0.0,23,0,4,9,1,7,4,33,2,0.0,0.0,0.0,2,706.0,0,4,0.0,0.0,1,8,0,1,2,2,2,1,0,1
TRAIN_02040,0.20833333333333334,0,12,0,-1.1555555555555554,9,8,4,0,5,0,2,39,4,0.0,0.0,0.0,1,1883.0,1,3,0.0,0.0,1,6,0,2,0,0,1,1,1,1
TRAIN_02041,-0.125,1,11,0,0.0,5,13,4,0,5,6,2,39,5,0.0,7.462789157412448,0.0,2,1684.0,1,3,0.0,-7.462789157412448,1,7,0,1,0,0,1,1,1,1
TRAIN_02042,0.0,1,12,2,-0.2222222222222222,19,2,4,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,7,0,2,2,2,2,1,1,1
TRAIN_02043,-0.2916666666666667,1,12,2,0.0,10,12,4,0,4,4,2,39,5,6.38856140554563,0.0,0.0,1,900.0,1,2,6.38856140554563,6.38856140554563,1,5,0,2,2,2,0,1,1,1
TRAIN_02044,1.5416666666666667,0,12,3,-1.1555555555555554,14,14,4,0,1,7,2,39,1,0.0,0.0,0.0,2,0.0,1,7,0.0,0.0,0,14,0,2,0,3,2,1,1,1
TRAIN_02045,0.25,1,11,2,0.0,7,6,1,0,4,4,2,39,5,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,1,9,0,1,2,2,0,1,1,0
TRAIN_02046,-0.08333333333333333,0,1,2,0.0,21,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,550.0,1,3,0.0,0.0,1,6,1,3,2,2,1,1,1,1
TRAIN_02047,0.125,1,12,0,0.0,11,5,4,0,5,0,2,39,5,0.0,0.0,0.0,1,700.0,1,3,0.0,0.0,1,7,0,2,0,0,1,1,1,1
TRAIN_02048,0.20833333333333334,0,12,2,0.0,22,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,6,0,2,2,2,2,1,1,1
TRAIN_02049,-0.8333333333333334,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,0,0,0,1,1,1,1
TRAIN_02050,-0.5416666666666666,0,11,0,-1.1555555555555554,14,14,1,0,5,0,2,39,4,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,0,1,0,0,1,1,1,0
TRAIN_02051,0.375,1,4,0,0.0,2,12,1,0,1,4,0,22,2,0.0,0.0,0.0,0,0.0,0,4,0.0,0.0,1,9,1,3,0,0,2,0,1,0
TRAIN_02052,-0.7916666666666666,1,8,3,-0.9333333333333333,14,14,4,0,5,2,2,39,5,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,1,0,3,1,1,1,1
TRAIN_02053,-1.375,1,3,0,-1.1555555555555554,14,14,4,0,5,6,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,1,0,0,0,0,1,1,1,1
TRAIN_02054,-1.0,1,3,0,-1.1555555555555554,14,14,3,6,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,0,0
TRAIN_02055,0.3333333333333333,0,12,2,0.0,3,2,4,0,1,7,2,39,2,0.0,0.0,3.9318256327243257,1,1400.0,1,4,3.9318256327243257,3.9318256327243257,1,8,0,2,2,2,2,1,1,1
TRAIN_02056,-0.75,0,15,0,0.0,19,11,4,0,5,2,2,39,5,0.0,0.0,0.0,2,475.0,1,1,0.0,0.0,0,2,0,1,0,0,1,1,1,1
TRAIN_02057,-1.0,1,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,1,1
TRAIN_02058,-0.4583333333333333,0,4,0,-0.7111111111111111,15,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,1,3,0,0,1,1,1,1
TRAIN_02059,-0.4166666666666667,0,4,2,0.0,7,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,500.0,1,2,0.0,0.0,1,4,1,3,2,2,1,1,1,1
TRAIN_02060,-1.1666666666666667,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,1,1
TRAIN_02061,-0.4583333333333333,1,11,2,-0.35555555555555557,11,5,4,0,5,5,2,39,5,0.0,0.0,0.0,2,700.0,1,2,0.0,0.0,1,5,0,1,2,2,1,1,1,1
TRAIN_02062,0.3333333333333333,1,4,0,0.0,22,2,1,0,1,4,2,39,2,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,1,9,1,3,0,0,2,1,1,0
TRAIN_02063,0.5,0,12,0,0.0,18,0,4,0,1,7,2,39,2,0.0,0.0,0.0,2,2211.0,1,4,0.0,0.0,1,8,0,2,0,0,2,1,1,1
TRAIN_02064,0.7916666666666666,0,12,2,0.0,6,0,4,0,1,7,2,39,2,0.0,0.0,7.824445930877619,1,800.0,1,5,7.824445930877619,7.824445930877619,1,10,0,2,2,2,2,1,1,1
TRAIN_02065,-0.5833333333333334,0,12,5,-0.26666666666666666,16,8,4,0,5,0,2,39,5,0.0,0.0,0.0,1,425.0,1,2,0.0,0.0,1,4,0,2,1,1,1,1,1,1
TRAIN_02066,0.4166666666666667,1,4,0,0.0,11,5,1,0,1,4,2,39,2,8.94754601503218,0.0,5.017279836814924,2,1750.0,1,4,13.964825851847106,13.964825851847106,1,9,1,3,0,0,2,1,1,0
TRAIN_02067,-0.20833333333333334,1,14,3,-1.1555555555555554,14,14,4,0,5,0,3,34,4,0.0,0.0,0.0,1,0.0,0,2,0.0,0.0,1,5,1,3,0,3,1,1,1,1
TRAIN_02068,-0.125,0,12,0,-0.2,17,11,1,0,5,4,2,39,0,0.0,0.0,0.0,1,500.0,1,3,0.0,0.0,1,6,0,2,0,0,1,1,1,0
TRAIN_02069,-0.7083333333333334,1,9,0,-0.08888888888888889,19,4,4,0,5,2,0,1,5,0.0,0.0,0.0,1,600.0,0,1,0.0,0.0,0,3,0,1,0,0,1,0,1,1
TRAIN_02070,-0.375,0,12,0,-0.5777777777777777,12,11,4,0,5,0,2,39,0,0.0,0.0,0.0,1,600.0,1,2,0.0,0.0,1,4,0,2,0,0,1,1,1,1
TRAIN_02071,-0.5416666666666666,1,12,0,0.0,10,5,4,0,5,5,2,39,5,0.0,0.0,0.0,1,680.0,1,2,0.0,0.0,1,5,0,2,0,0,1,1,1,1
TRAIN_02072,-0.9583333333333334,1,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,1,1
TRAIN_02073,1.5833333333333333,1,13,3,-1.1555555555555554,14,14,4,0,6,4,2,39,4,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,15,0,1,0,3,0,1,1,1
TRAIN_02074,0.08333333333333333,1,14,0,0.0,7,10,4,0,1,4,2,39,2,9.617470759403409,0.0,4.61512051684126,0,0.0,1,3,14.23259127624467,14.23259127624467,1,7,1,3,0,0,2,1,1,1
TRAIN_02075,0.75,0,4,2,0.0,19,10,4,0,5,0,2,39,5,0.0,0.0,0.0,2,620.0,1,5,0.0,0.0,1,10,1,3,2,2,1,1,1,1
TRAIN_02076,0.4583333333333333,1,12,3,-1.1555555555555554,14,14,4,0,5,5,2,39,4,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,1,9,0,2,0,3,1,1,1,1
TRAIN_02077,0.2916666666666667,0,13,3,-1.1555555555555554,14,14,4,5,5,0,2,39,4,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,1,8,0,1,0,3,1,1,0,1
TRAIN_02078,0.875,1,15,2,0.0,23,5,4,0,1,4,2,39,2,0.0,0.0,0.0,1,700.0,1,5,0.0,0.0,1,11,0,1,2,2,2,1,1,1
TRAIN_02079,-0.8333333333333334,1,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,1,1
TRAIN_02080,-0.08333333333333333,0,14,0,-0.17777777777777778,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,3,0.0,0.0,1,6,1,3,0,0,2,1,1,1
TRAIN_02081,-1.4166666666666667,1,3,0,-1.1555555555555554,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0
TRAIN_02082,-0.25,0,2,0,0.0,20,11,4,0,5,4,2,39,5,0.0,0.0,0.0,2,720.0,1,2,0.0,0.0,1,4,1,3,0,0,1,1,1,1
TRAIN_02083,-0.125,0,1,2,0.0,18,12,4,0,1,7,2,39,2,0.0,0.0,0.0,2,800.0,1,3,0.0,0.0,1,6,1,3,2,2,2,1,1,1
TRAIN_02084,-1.0,0,3,0,-1.1555555555555554,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,2,0,0,0,0,1,1,1,0
TRAIN_02085,1.5833333333333333,0,10,0,-1.1555555555555554,14,14,4,0,6,4,2,39,5,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,14,0,1,0,0,0,1,1,1
TRAIN_02086,-0.7916666666666666,1,15,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,1,0,0,1,1,1,1
TRAIN_02087,-0.4166666666666667,1,4,0,-0.26666666666666666,19,10,4,0,1,4,2,39,2,0.0,0.0,0.0,2,425.0,1,2,0.0,0.0,1,5,1,3,0,0,2,1,1,1
TRAIN_02088,-0.125,0,12,0,0.0,9,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,729.0,1,3,0.0,0.0,1,6,0,2,0,0,2,1,1,1
TRAIN_02089,-1.0416666666666667,0,3,0,-1.1555555555555554,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,1,1
TRAIN_02090,-0.9583333333333334,1,3,0,-1.1555555555555554,14,14,4,6,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,3,0,0,0,0,1,1,0,1
TRAIN_02091,0.375,1,2,2,0.0,11,8,3,0,1,4,0,39,2,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,1,9,1,3,2,2,2,0,1,0
TRAIN_02092,0.20833333333333334,1,4,2,0.0,2,2,4,0,1,7,2,39,2,0.0,0.0,0.0,2,755.0,1,3,0.0,0.0,1,7,1,3,2,2,2,1,1,1
TRAIN_02093,0.7916666666666666,0,12,2,0.0,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,650.0,1,5,0.0,0.0,1,10,0,2,2,2,2,1,1,1
TRAIN_02094,0.5,1,12,2,-0.5777777777777777,4,2,4,0,5,4,2,39,5,0.0,0.0,0.0,1,700.0,1,4,0.0,0.0,1,9,0,2,2,2,1,1,1,1
TRAIN_02095,0.9583333333333334,1,2,0,0.0,4,2,4,0,0,4,2,39,5,0.0,0.0,0.0,1,1800.0,1,5,0.0,0.0,1,11,1,3,0,0,0,1,1,1
TRAIN_02096,1.5833333333333333,0,12,3,-1.1555555555555554,14,14,4,0,1,7,2,39,1,0.0,0.0,7.0909098220799835,1,0.0,1,7,7.0909098220799835,7.0909098220799835,0,14,0,2,0,3,2,1,1,1
TRAIN_02097,2.2083333333333335,0,1,3,-1.1555555555555554,14,14,4,0,6,4,2,39,4,0.0,0.0,0.0,1,0.0,1,8,0.0,0.0,0,16,1,3,0,3,0,1,1,1
